product_id,seller_id,category_id,product_name,price,stock_quantity,created_at
438,146,2,Multi-lateral didactic time-frame,250.14,41,2024-09-02
439,463,14,Stand-alone multi-tasking frame,380.64,109,2024-06-15
440,189,14,Polarized intangible conglomeration,53.09,458,2025-05-27
441,351,13,Extended hybrid circuit,270.72,101,2024-12-16
442,430,8,Distributed multi-state migration,430.56,352,2023-11-26
443,448,6,Distributed systemic process improvement,821.77,292,2025-03-07
444,11,9,Multi-tiered solution-oriented approach,705.84,305,2024-02-11
445,80,12,Persistent bottom-line emulation,602.82,315,2023-10-24
446,332,11,Intuitive methodical policy,887.79,480,2024-10-10
447,15,3,Switchable homogeneous installation,807.36,478,2023-10-30
448,512,14,Right-sized user-facing pricing structure,288.18,405,2025-04-12
449,270,9,Implemented dynamic Graphic Interface,651.44,230,2023-09-15
450,461,11,Object-based real-time toolset,872.65,49,2023-03-16
451,224,12,Multi-channeled system-worthy protocol,881.22,215,2026-01-23
452,171,10,Cross-platform discrete paradigm,342.9,178,2024-03-05
453,196,11,Innovative maximized Graphic Interface,521.26,7,2025-01-28
454,373,1,Right-sized fault-tolerant emulation,275.23,157,2025-10-25
455,128,12,Future-proofed reciprocal info-mediaries,451.71,233,2025-04-27
456,421,6,Organized logistical toolset,320.22,277,2025-05-22
457,536,13,Realigned methodical project,305.55,474,2023-12-27
458,470,7,Focused logistical architecture,338.93,283,2026-05-03
459,167,9,Synchronized high-level contingency,395.1,145,2025-06-14
460,291,12,Triple-buffered modular customer loyalty,560.23,473,2023-07-23
461,90,13,Face-to-face analyzing projection,754.31,45,2023-02-03
462,422,2,User-centric actuating website,449.27,384,2026-07-01
463,558,2,Optimized client-driven matrices,572.0,257,2026-04-05
464,34,11,Organic client-server productivity,264.45,215,2024-03-09
465,229,13,Persevering background architecture,411.88,195,2023-08-23
466,201,14,Self-enabling dynamic Graphic Interface,425.26,63,2024-12-19
467,476,7,Sharable impactful parallelism,817.64,330,2025-03-21
468,8,6,Grass-roots mobile standardization,705.06,259,2024-08-03
469,275,15,Upgradable asymmetric concept,594.51,157,2025-04-29
470,248,1,Optional mobile definition,810.66,212,2023-03-08
471,16,1,Operative full-range approach,142.26,191,2025-11-28
472,326,6,Phased user-facing database,157.51,292,2025-05-30
473,248,9,Fully-configurable bottom-line service-desk,876.26,98,2026-06-16
474,403,14,Function-based 4thgeneration leverage,51.15,477,2026-03-29
475,440,3,Function-based real-time throughput,845.75,199,2023-12-22
476,413,15,Advanced 24hour interface,289.71,81,2025-06-14
477,237,2,Profit-focused dynamic secured line,640.46,64,2025-10-29
478,122,11,Diverse intermediate circuit,521.35,200,2024-06-16
479,567,3,Balanced context-sensitive protocol,854.08,104,2023-07-10
480,96,1,Customer-focused uniform concept,396.48,321,2026-04-30
481,157,1,Face-to-face 3rdgeneration paradigm,558.19,278,2023-06-11
482,586,7,Advanced multi-tasking interface,27.62,375,2023-09-25
483,465,11,Customizable cohesive adapter,570.18,183,2024-01-18
484,246,11,Profit-focused needs-based Graphical User Interface,808.62,152,2024-02-01
485,549,14,Realigned didactic approach,224.49,399,2025-02-13
486,267,11,Networked web-enabled groupware,51.31,42,2023-10-22
487,24,11,Object-based static encoding,886.38,443,2023-07-31
488,114,8,Focused tangible hierarchy,834.83,62,2023-08-08
489,146,5,Exclusive homogeneous moderator,239.48,92,2023-07-10
490,80,8,Multi-lateral tangible customer loyalty,760.93,467,2024-03-01
491,401,2,Balanced secondary challenge,444.47,11,2025-04-27
492,76,8,Synchronized empowering archive,863.49,39,2024-03-06
493,430,7,Total tangible monitoring,801.28,324,2025-07-12
494,165,3,Optional zero tolerance functionalities,272.38,462,2024-01-01
495,581,11,Pre-emptive client-driven definition,547.95,16,2023-08-29
496,352,6,Optional explicit ability,438.09,314,2026-05-13
497,560,1,Exclusive 4thgeneration success,146.75,379,2024-06-05
498,125,4,Networked mobile Graphic Interface,547.46,274,2023-02-17
499,531,9,Centralized regional synergy,686.05,110,2025-01-17
500,118,15,Right-sized value-added attitude,199.17,167,2023-10-11
501,226,2,Re-contextualized tangible knowledge user,656.32,481,2023-09-17
502,275,5,Managed foreground functionalities,436.0,488,2023-07-08
503,357,12,Streamlined fault-tolerant solution,498.58,150,2025-08-14
504,508,7,Synchronized web-enabled process improvement,463.82,204,2024-01-31
505,257,3,Advanced explicit matrix,182.09,433,2024-07-29
506,403,2,Networked zero administration productivity,527.36,392,2026-04-18
507,320,3,Optional directional parallelism,715.71,488,2025-09-26
508,444,15,Balanced heuristic solution,404.3,305,2024-07-10
509,327,10,Optional grid-enabled challenge,101.26,196,2025-05-29
510,205,10,Reduced full-range conglomeration,320.85,459,2023-05-12
511,461,3,Object-based content-based hub,801.05,490,2025-11-13
512,260,10,Right-sized actuating focus group,371.77,309,2025-12-22
513,361,7,Exclusive even-keeled capacity,31.79,92,2024-10-22
514,440,13,Assimilated maximized hardware,171.38,125,2023-05-29
515,221,11,Organic methodical infrastructure,337.63,74,2024-10-05
516,126,1,Networked asynchronous encryption,290.13,5,2024-11-04
517,219,8,Adaptive directional adapter,512.87,164,2024-04-21
518,576,2,Open-source solution-oriented ability,350.09,308,2024-03-10
519,540,4,Customer-focused optimizing functionalities,97.1,142,2026-05-29
520,77,10,Networked leadingedge matrix,803.92,215,2025-06-10
521,326,14,Ergonomic background utilization,291.5,100,2023-04-12
522,506,8,Public-key neutral focus group,46.87,140,2025-05-12
523,123,2,Digitized zero-defect circuit,410.23,307,2024-10-31
524,393,4,Future-proofed modular monitoring,520.88,145,2023-02-06
525,590,1,Right-sized dedicated approach,820.91,145,2023-09-26
526,413,1,Networked non-volatile service-desk,806.76,470,2025-12-16
527,41,6,Digitized reciprocal adapter,582.06,35,2025-08-20
528,98,14,Universal global synergy,723.24,370,2024-09-08
529,282,6,Multi-layered explicit secured line,679.54,204,2023-06-13
530,570,13,Exclusive multi-state archive,285.28,313,2023-04-07
531,403,5,Diverse next generation superstructure,628.32,232,2025-10-07
532,125,14,Multi-channeled tangible moratorium,339.64,316,2023-07-30
533,30,4,Enterprise-wide optimizing flexibility,47.8,5,2023-10-12
534,108,6,Extended needs-based alliance,775.93,370,2025-06-11
535,232,3,Advanced contextually-based function,83.76,370,2025-01-25
536,551,1,Cross-platform tertiary concept,841.02,444,2023-04-18
537,266,15,Open-architected value-added alliance,707.51,56,2023-04-09
538,312,2,Expanded full-range function,241.03,352,2026-06-08
539,389,5,Enterprise-wide fresh-thinking productivity,630.3,473,2023-10-10
540,598,8,Self-enabling tangible open architecture,112.3,163,2023-10-31
541,599,15,Multi-channeled systemic process improvement,765.88,458,2025-04-26
542,458,11,Intuitive multimedia utilization,114.51,270,2024-05-07
543,592,8,Automated asynchronous core,596.83,499,2024-07-28
544,330,13,De-engineered human-resource flexibility,659.11,115,2023-07-08
545,271,13,Innovative mobile data-warehouse,270.12,42,2024-12-23
546,572,14,Reduced neutral extranet,786.21,337,2024-02-26
547,80,2,Polarized 4thgeneration process improvement,874.72,30,2024-03-11
548,14,11,Phased solution-oriented forecast,198.43,419,2025-02-27
549,193,8,Progressive well-modulated standardization,98.55,106,2026-04-24
550,541,9,Open-source responsive standardization,773.31,389,2024-09-30
551,465,11,Multi-lateral didactic attitude,142.82,258,2023-08-05
552,134,4,Enhanced system-worthy protocol,825.43,197,2025-07-15
553,526,4,Reactive secondary hub,703.11,96,2023-05-21
554,285,7,Multi-layered composite knowledge user,151.95,157,2026-03-28
555,105,3,Right-sized real-time task-force,417.54,54,2023-08-14
556,247,1,Exclusive homogeneous infrastructure,805.21,95,2024-06-30
557,30,8,Enterprise-wide grid-enabled framework,597.38,231,2024-12-21
558,272,2,Profit-focused secondary secured line,834.59,43,2024-12-26
559,442,4,Stand-alone 24hour budgetary management,139.79,257,2025-06-01
560,521,6,Self-enabling system-worthy approach,52.57,139,2025-01-27
561,101,1,Focused value-added artificial intelligence,585.51,374,2025-05-15
562,199,5,Persevering systemic extranet,174.55,90,2026-05-01
563,283,9,Streamlined motivating matrix,548.66,265,2025-06-06
564,112,11,Assimilated executive array,49.62,127,2023-08-16
565,225,2,Progressive systematic Local Area Network,52.55,18,2026-03-24
566,273,4,Upgradable leadingedge moratorium,63.92,51,2024-07-18
567,232,15,Multi-tiered dynamic toolset,560.09,366,2025-04-08
568,402,7,Ameliorated logistical middleware,95.66,375,2024-07-03
569,508,4,Cloned multi-tasking algorithm,158.06,104,2024-12-12
570,295,12,Multi-tiered global parallelism,538.69,375,2023-01-07
571,97,3,Persevering discrete data-warehouse,455.39,358,2026-06-28
572,489,12,Self-enabling multi-tasking throughput,278.26,464,2024-05-03
573,175,6,Cross-group exuding protocol,614.88,85,2024-01-19
574,341,15,Front-line foreground protocol,412.41,492,2023-01-27
575,486,7,Up-sized radical knowledge user,303.97,90,2024-06-24
576,79,3,Exclusive tangible structure,612.88,436,2023-01-20
577,361,8,Expanded grid-enabled superstructure,526.92,250,2024-05-21
578,484,2,Configurable attitude-oriented Graphical User Interface,45.42,8,2026-03-07
579,298,14,Multi-lateral client-server extranet,209.31,257,2023-12-09
580,151,13,Cross-group grid-enabled superstructure,89.04,155,2024-11-18
581,464,8,Polarized local policy,662.65,279,2024-06-11
582,499,5,Down-sized scalable groupware,331.03,6,2024-12-23
583,309,12,Quality-focused responsive strategy,303.69,265,2026-05-05
584,496,2,Intuitive didactic algorithm,246.58,265,2023-02-12
585,152,7,Re-engineered client-server complexity,771.35,337,2023-10-18
586,366,8,Optional homogeneous hierarchy,32.65,295,2025-06-01
587,369,4,Stand-alone multi-state capacity,671.2,99,2025-02-12
588,111,5,User-friendly responsive projection,790.03,347,2026-01-20
589,461,15,Front-line stable middleware,476.57,135,2024-12-15
590,340,7,Customizable web-enabled flexibility,532.28,483,2024-07-19
591,317,4,Horizontal zero administration policy,41.77,266,2024-12-04
592,126,7,Ergonomic contextually-based neural-net,716.81,290,2024-12-11
593,296,2,Robust zero-defect hardware,872.67,255,2023-10-29
594,478,11,Mandatory local portal,139.44,494,2024-08-16
595,572,11,Customizable multi-state service-desk,150.52,249,2024-08-13
596,67,13,Centralized full-range core,268.77,232,2023-03-25
597,223,5,User-friendly demand-driven leverage,743.79,63,2023-04-19
598,501,5,Upgradable well-modulated open architecture,9.55,180,2023-01-02
599,52,5,Virtual foreground project,128.25,449,2024-08-03
600,515,11,Customizable composite collaboration,862.87,287,2023-11-14
601,89,12,Enhanced upward-trending orchestration,247.24,375,2024-02-07
602,443,10,Multi-lateral scalable process improvement,826.83,148,2024-03-24
603,33,8,Extended full-range projection,839.97,127,2025-03-02
604,433,7,Optional encompassing installation,870.37,50,2024-06-19
605,310,10,Centralized 24/7 hierarchy,283.1,288,2025-06-11
606,331,13,Optional bifurcated frame,522.45,349,2024-02-13
607,257,3,Cross-group zero-defect system engine,377.59,102,2024-09-08
608,313,2,Balanced encompassing open architecture,271.1,474,2025-08-02
609,559,3,Profit-focused homogeneous middleware,341.48,448,2025-06-13
610,99,3,Reduced impactful Graphical User Interface,476.27,355,2024-10-03
611,516,15,Organic asymmetric software,618.21,183,2025-08-17
612,363,7,Fundamental intangible middleware,422.55,492,2025-04-20
613,473,1,Grass-roots uniform secured line,821.73,13,2025-05-12
614,91,13,Pre-emptive contextually-based middleware,130.81,464,2024-09-11
615,249,10,Reverse-engineered hybrid definition,463.42,65,2026-06-25
616,557,15,Adaptive needs-based capability,511.18,150,2023-04-20
617,403,3,De-engineered value-added software,365.62,3,2025-08-05
618,531,8,Synergistic attitude-oriented parallelism,756.07,43,2023-04-23
619,277,14,Optional local productivity,887.62,54,2024-11-13
620,100,14,Fully-configurable responsive portal,265.06,246,2024-11-09
621,63,2,Polarized bottom-line website,667.71,345,2025-11-12
622,55,12,Digitized responsive implementation,188.52,73,2026-02-25
623,508,3,Extended mission-critical service-desk,205.06,345,2023-11-13
624,309,11,Organic contextually-based matrices,283.24,479,2023-01-14
625,497,10,Exclusive 24/7 workforce,620.55,58,2023-05-18
626,1,3,Stand-alone bi-directional frame,545.38,61,2025-11-30
627,100,4,Assimilated multi-state hierarchy,187.83,242,2023-02-20
628,518,8,Assimilated secondary methodology,354.68,474,2023-09-07
629,308,7,Balanced multimedia Graphical User Interface,437.92,94,2024-04-26
630,560,5,Configurable logistical initiative,740.4,348,2025-06-18
631,127,7,Organic global standardization,135.88,11,2024-01-14
632,146,14,Configurable stable secured line,671.41,123,2023-12-16
633,524,12,Open-architected asynchronous algorithm,631.16,102,2025-09-02
634,492,5,De-engineered mobile productivity,264.05,51,2026-04-20
635,505,6,Organic optimal open architecture,602.58,200,2025-03-01
636,110,8,Profound global encoding,378.11,217,2023-10-31
637,29,5,Face-to-face responsive parallelism,414.08,288,2025-03-08
638,12,10,Optional background pricing structure,275.96,330,2026-06-23
639,456,1,Exclusive systemic website,817.75,181,2023-10-13
640,480,15,Profound attitude-oriented time-frame,652.13,141,2023-01-19
641,163,6,Balanced mission-critical neural-net,453.06,440,2025-10-27
642,216,6,Upgradable client-server time-frame,812.77,268,2025-03-10
643,526,2,Profound dynamic installation,161.16,77,2024-12-21
644,577,6,Persevering real-time instruction set,416.23,439,2023-10-14
645,286,13,Total tangible budgetary management,687.52,155,2025-03-17
646,70,15,Devolved upward-trending access,756.19,247,2025-02-10
647,484,10,Synchronized mobile orchestration,594.77,294,2025-11-04
648,539,5,Multi-lateral non-volatile matrix,120.82,165,2026-04-20
649,595,6,Ameliorated regional core,528.11,424,2025-04-06
650,70,1,Diverse bi-directional flexibility,31.41,375,2023-11-22
651,238,2,Customizable neutral toolset,600.4,255,2025-09-02
652,332,13,Configurable systematic moratorium,212.21,395,2024-04-29
653,108,15,Implemented discrete toolset,793.27,372,2025-02-25
654,431,15,Virtual real-time leverage,62.6,313,2024-05-27
655,118,1,Team-oriented regional application,762.88,37,2025-06-23
656,384,10,Cross-platform modular structure,570.0,15,2023-12-23
657,329,2,Horizontal 3rdgeneration encryption,630.35,193,2023-09-30
658,588,9,Secured leadingedge contingency,183.75,129,2025-10-02
659,449,11,User-centric contextually-based encryption,261.04,103,2023-11-28
660,445,14,Grass-roots context-sensitive secured line,478.02,404,2024-01-29
661,89,10,Streamlined background workforce,26.69,491,2023-07-17
662,209,1,Intuitive exuding data-warehouse,729.95,457,2023-01-11
663,369,13,Quality-focused 5thgeneration adapter,370.17,279,2023-05-28
664,349,3,Persevering clear-thinking utilization,615.7,490,2025-12-17
665,509,4,Synchronized non-volatile challenge,749.99,292,2025-08-28
666,513,6,Expanded intangible hardware,324.04,460,2026-02-18
667,142,13,Total leadingedge throughput,65.09,218,2025-02-09
668,73,10,Robust multi-tasking parallelism,74.93,400,2025-11-25
669,306,2,Customer-focused executive Internet solution,110.54,118,2023-04-16
